location,target_end_date,reference_date,target,horizon,output_type,output_type_id,value,model
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.5,51,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.75,94,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.9,142,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.975,232,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.025,2,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.1,12,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.25,17,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.5,34,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.75,87,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.9,155,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.975,303,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,12,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,28,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,37,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,49,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,75,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,92,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,112,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.1,1,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.25,4,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.5,15,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.75,31,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.9,54,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.975,108,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.025,1,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.1,3,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.25,7,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.5,14,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.75,27,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.9,42,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.975,82,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,2,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,8,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,12,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,16,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,22,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,27,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,37,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.1,1,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.25,5,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.5,14,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.75,32,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.9,57,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.975,110,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.1,0,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.25,2,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.5,6,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.75,17,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.9,34,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.975,78,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,2,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,7,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,11,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,14,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,36,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,49,AI4Casting_Hub-Ensemble_v1
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,62,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,2,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,10,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,19,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,31,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,46,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,74,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,3,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,6,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,11,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,24,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,38,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,66,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.1,4,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.25,6,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.5,9,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.75,14,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.9,18,AI4Casting_Hub-Ensemble_v1
Central,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.975,24,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,1,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,6,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,14,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,26,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,41,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,67,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,0,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,1,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,3,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,9,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,19,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,41,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.025,1,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.1,3,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.25,5,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.5,8,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.75,12,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.9,16,AI4Casting_Hub-Ensemble_v1
East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.975,23,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,0,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,0,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,3,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,9,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,19,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,41,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,0,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,1,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,3,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,6,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,10,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,25,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.025,1,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.1,1,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.25,1,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.5,2,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.75,3,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.9,5,AI4Casting_Hub-Ensemble_v1
North East,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.975,10,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,0,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,0,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,1,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,6,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,16,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,42,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,0,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,1,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,3,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,6,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,9,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,23,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.1,0,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.25,1,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.5,2,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.75,7,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.9,11,AI4Casting_Hub-Ensemble_v1
North West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.975,17,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,2,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,18,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,32,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,57,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,95,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,136,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,198,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,5,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,14,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,20,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,34,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,80,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,136,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,242,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.025,21,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.1,33,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.25,41,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.5,54,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.75,77,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.9,93,AI4Casting_Hub-Ensemble_v1
Ontario,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.975,107,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,1,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,2,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,7,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,16,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,28,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,44,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,75,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,1,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,5,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,8,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,13,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,25,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,38,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,66,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.025,4,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.1,10,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.25,13,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.5,17,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.75,23,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.9,27,AI4Casting_Hub-Ensemble_v1
Toronto,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.975,34,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,1,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,6,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,15,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,30,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,48,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,79,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,1,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,2,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,6,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,17,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,30,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,57,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.025,4,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.1,9,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.25,13,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.5,15,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.75,34,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.9,46,AI4Casting_Hub-Ensemble_v1
West,2026-05-16,2026-05-09,wk inc rsv hosp,1,quantile,0.975,57,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.025,7,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.1,9,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.25,13,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.5,18,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.75,26,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.9,33,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.975,44,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc flu hosp,0,quantile,0.025,4,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc flu hosp,0,quantile,0.1,5,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc flu hosp,0,quantile,0.25,7,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc flu hosp,0,quantile,0.5,10,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc flu hosp,0,quantile,0.75,21,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc flu hosp,0,quantile,0.9,30,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc flu hosp,0,quantile,0.975,45,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc rsv hosp,0,quantile,0.025,4,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc rsv hosp,0,quantile,0.1,6,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc rsv hosp,0,quantile,0.25,8,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc rsv hosp,0,quantile,0.5,10,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc rsv hosp,0,quantile,0.75,14,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc rsv hosp,0,quantile,0.9,16,AI4Casting_Hub-Ensemble_v1
Central,2026-05-09,2026-05-09,wk inc rsv hosp,0,quantile,0.975,19,AI4Casting_Hub-Ensemble_v1
East,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.025,5,AI4Casting_Hub-Ensemble_v1
East,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.1,7,AI4Casting_Hub-Ensemble_v1
East,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.25,10,AI4Casting_Hub-Ensemble_v1
East,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.5,15,AI4Casting_Hub-Ensemble_v1
East,2026-05-09,2026-05-09,wk inc covid hosp,0,quantile,0.75,23,AI4Casting_Hub-Ensemble_v1
